PMC accession number (PMCID),Paragraph,IUPAC name,SMILES,1H NMR text,13C NMR text,1H NMR conditions,1H NMR chemical shifts,13C NMR conditions,13C NMR chemical shifts,PMID,Article Citation,Journal Name,Article publication time,License,LastUpdated (YYYY-MM-DD HH:MM:SS),Retracted
PMC9655101,"3-Iodo-1-((1-(o-tolyl)-1H-1,2,3-triazol-4-yl)methyl)-1H-pyazolo[3,4-b]pyridine(24): White colour solid; Yield 82%; m.p. 132–133 °C; IR (KBr) cm−1: 3150, 3101, 3045, 2965, 2921, 2822, 2349, 1596, 1568, 1498, 1457, 1391, 1315, 1285, 1227, 1167, 1127, 792, 712; 1H NMR (400 MHz, CDCl3 + SiMe4) δH 8.78–8.49 (m, 1H), 8.10–7.65 (m, 2H), 7.56–7.08 (m, 5H), 5.97 (s, 2H), 2.18 (s, 3H); 13C NMR (101 MHz, CDCl3 + SiMe4) δC 150.2, 143.1, 136.3, 133.6, 131.4, 130.5, 129.8, 126.7, 125.9, 124.2, 120.5, 117.8, 42.8, 17.8; MS (ESI) 417.1 (M + H+), HPLC = 98.67%, Rf: 0.5 (50% EtOAc:Hexane).","3-Iodo-1-((1-(o-tolyl)-1H-1,2,3-triazol-4-yl)methyl)-1H-pyazolo[3,4-b]pyridine",N/A,"1H NMR (400 MHz, CDCl3 + SiMe4) δH 8.78–8.49 (m, 1H), 8.10–7.65 (m, 2H), 7.56–7.08 (m, 5H), 5.97 (s, 2H), 2.18 (s, 3H)","13C NMR (101 MHz, CDCl3 + SiMe4) δC 150.2, 143.1, 136.3, 133.6, 131.4, 130.5, 129.8, 126.7, 125.9, 124.2, 120.5, 117.8, 42.8, 17.8","400 MHz, CDCl3 + SiMe4","8.78–8.49 (m, 1H), 8.10–7.65 (m, 2H), 7.56–7.08 (m, 5H), 5.97 (s, 2H), 2.18 (s, 3H)","101 MHz, CDCl3 + SiMe4","150.2, 143.1, 136.3, 133.6, 131.4, 130.5, 129.8, 126.7, 125.9, 124.2, 120.5, 117.8, 42.8, 17.8",36364469.0,Molecules. 2022 Nov 7; 27(21):7647,Molecules,2022.0,CC BY,2022-11-16 23:31:49,no
PMC7865689,"1-Phenyl-4-[(4-methylphenyl)sulfonyl]-5-(3-bromomethylphenyl)-1H-1,2,3-triazole (4d), Prepared according to the general procedure using 4′-bromoacetophenone 1d (100 mg, 0.500 mmol), sodium p-toluenesulfinate 2a (178 mg, 1.00 mmol), and phenyl azide 3a (83 μL, 0.75 mmol). Reaction time was 24 h. Flash chromatography using EtOAc/petroleum ether 10–40% yielded 4d (145 mg, 0.319 mmol, 64%) as an off-white solid; mp 158–160 °C. 1H-NMR (400 MHz, CDCl3): δ (ppm) 7.85–7.75 (app. d, J = 8.2 Hz, 2H), 7.63–7.55 (app. d, J = 7.9 Hz, 1H), 7.47–7.34 (m, 4H), 7.33–7.18 (m, 6, H), 2.42 (s, 3H). 13C-NMR (101 MHz, CDCl3): δ (ppm) 146.6, 145.3, 137.5, 137.0, 135.2, 133.7, 133.2, 130.22, 130.20, 130.0, 129.7, 129.2, 128.3, 126.4, 125.2, 122.5, 21.8. HRMS (ESI-Q-TOF): m/z [M + H]+ calcd. for C21H16Br1N3O2S1: 454.02198; found: 454.0216.","1-Phenyl-4-[(4-methylphenyl)sulfonyl]-5-(3-bromomethylphenyl)-1H-1,2,3-triazole",BrCC1=CC(C2=C(S(=O)(C3=CC=C(C)C=C3)=O)N=NN2C4=CC=CC=C4)=CC=C1,"1H-NMR (400 MHz, CDCl3): δ (ppm) 7.85–7.75 (app. d, J = 8.2 Hz, 2H), 7.63–7.55 (app. d, J = 7.9 Hz, 1H), 7.47–7.34 (m, 4H), 7.33–7.18 (m, 6, H), 2.42 (s, 3H)","13C-NMR (101 MHz, CDCl3): δ (ppm) 146.6, 145.3, 137.5, 137.0, 135.2, 133.7, 133.2, 130.22, 130.20, 130.0, 129.7, 129.2, 128.3, 126.4, 125.2, 122.5, 21.8","400 MHz, CDCl3","7.85–7.75 (app. d, J = 8.2 Hz, 2H), 7.63–7.55 (app. d, J = 7.9 Hz, 1H), 7.47–7.34 (m, 4H), 7.33–7.18 (m, 6, H), 2.42 (s, 3H)","101 MHz, CDCl3","146.6, 145.3, 137.5, 137.0, 135.2, 133.7, 133.2, 130.22, 130.20, 130.0, 129.7, 129.2, 128.3, 126.4, 125.2, 122.5, 21.8",33499353.0,Molecules. 2021 Jan 22; 26(3):581,Molecules,2021.0,CC BY,2021-02-10 01:22:14,no
PMC9039989,"13-(3-(Methylthio)prop-1-en-2-yl)-11,15-dihydro-9H-9,10-[3,4] epipyrroloanthracene-12,14(10H,13H)-dione (3o) The reaction was carried out on a 0.3 mmol scale by following the general procedure A. The product 3o was purified through column chromatography (PE/EtOAc from 13 : 1 to 4 : 1) as colorless oil (38 mg, 52% yield). IR νmax (neat)/cm−1: 3458, 3429, 2961, 2925, 1768, 1712, 1648, 1473, 1375, 1208, 766; 1H NMR (600 MHz, CDCl3): δ 7.42 (dd, J = 3.6, 5.4 Hz, 2H), 7.32 (dd, J = 3.0, 5.4 Hz, 2H), 7.21 (dd, J = 3.0, 5.4 Hz, 2H), 7.18 (dd, J = 3.0, 5.4 Hz, 2H), 5.18 (s, 1H), 4.83 (s, 2H), 4.27 (s, 1H), 3.31 (s, 2H), 3.03 (s, 2H), 1.94 (s, 3H); 13C NMR (150 MHz, CDCl3): δ 175.7, 141.3, 138.7, 134.2, 127.0, 126.7, 125.0, 124.2, 116.9, 46.9, 45.7, 36.0, 14.6. HRMS (ESI, m/z): calcd for C22H20NO2S+, [M + H]+, 362.1209, found 362.1212.","13-(3-(Methylthio)prop-1-en-2-yl)-11,15-dihydro-9H-9,10-[3,4] epipyrroloanthracene-12,14(10H,13H)-dione",N/A,"1H NMR (600 MHz, CDCl3): δ 7.42 (dd, J = 3.6, 5.4 Hz, 2H), 7.32 (dd, J = 3.0, 5.4 Hz, 2H), 7.21 (dd, J = 3.0, 5.4 Hz, 2H), 7.18 (dd, J = 3.0, 5.4 Hz, 2H), 5.18 (s, 1H), 4.83 (s, 2H), 4.27 (s, 1H), 3.31 (s, 2H), 3.03 (s, 2H), 1.94 (s, 3H)","13C NMR (150 MHz, CDCl3): δ 175.7, 141.3, 138.7, 134.2, 127.0, 126.7, 125.0, 124.2, 116.9, 46.9, 45.7, 36.0, 14.6","600 MHz, CDCl3","7.42 (dd, J = 3.6, 5.4 Hz, 2H), 7.32 (dd, J = 3.0, 5.4 Hz, 2H), 7.21 (dd, J = 3.0, 5.4 Hz, 2H), 7.18 (dd, J = 3.0, 5.4 Hz, 2H), 5.18 (s, 1H), 4.83 (s, 2H), 4.27 (s, 1H), 3.31 (s, 2H), 3.03 (s, 2H), 1.94 (s, 3H)","150 MHz, CDCl3","175.7, 141.3, 138.7, 134.2, 127.0, 126.7, 125.0, 124.2, 116.9, 46.9, 45.7, 36.0, 14.6",35480347.0,RSC Adv.; 12(20):12663-12671,RSC Adv,N/A,CC BY,2022-04-27 23:21:03,no
PMC6273584,"Methyl 8-methyl-9-oxo-8,9-dihydrothiazolo[5,4-f]quinazoline-2-carbimidate (12n): white solid (61.7 mg, 90%), mp. 244–246 °C; 1H-NMR (DMSO-d6) δ 9.44 (s, 1H, NH), 8.62 (s, 1H, H7), 8.54 (d, J = 8.7 Hz, 1H, H4), 7.91 (d, J = 8.7 Hz, 1H, H5), 3.98 (s, 3H, OCH3), 3.32 (s, 3H, NCH3); 13C-NMR (DMSO-d6) δ 160.6, 160.0, 159.5, 150.8, 149.1, 147.8, 135.4, 131.6, 129.4, 126.9, 115.8, 54.0, 33.9; νmax 3257, 2949, 1655, 1589, 1436, 1339, 1153, 1064, 839, 716, 498 cm−1; HRMS calcd for C12H11N4O2S [M + H]+ 275.0603 found 275.0608.","Methyl 8-methyl-9-oxo-8,9-dihydrothiazolo[5,4-f]quinazoline-2-carbimidate",N=C(C(S1)=NC2=C1C3=C(N=CN(C)C3=O)C=C2)OC,"1H-NMR (DMSO-d6) δ 9.44 (s, 1H, NH), 8.62 (s, 1H, H7), 8.54 (d, J = 8.7 Hz, 1H, H4), 7.91 (d, J = 8.7 Hz, 1H, H5), 3.98 (s, 3H, OCH3), 3.32 (s, 3H, NCH3)","13C-NMR (DMSO-d6) δ 160.6, 160.0, 159.5, 150.8, 149.1, 147.8, 135.4, 131.6, 129.4, 126.9, 115.8, 54.0, 33.9",DMSO-d6,"9.44 (s, 1H, NH), 8.62 (s, 1H, H7), 8.54 (d, J = 8.7 Hz, 1H, H4), 7.91 (d, J = 8.7 Hz, 1H, H5), 3.98 (s, 3H, OCH3), 3.32 (s, 3H, NCH3)",DMSO-d6,"160.6, 160.0, 159.5, 150.8, 149.1, 147.8, 135.4, 131.6, 129.4, 126.9, 115.8, 54.0, 33.9",27144552.0,Molecules. 2016 Apr 30; 21(5):578,Molecules,2016.0,CC BY,2021-01-05 22:03:58,no
PMC6264285,"Quinoline-4-carboxaldehyde-4-hexylthiosemicarbazone (41). Yellow solid; m.p. 158–160 °C; yield: 57%; FT-IR (KBr, υ cm−1): 3,271 (N-H), 3,153 (N-H), 2,927 (C-H), 1,543 (C=N), 1,224 (C=S); 1H-NMR (pyridine-d5) δ 12.89 (s, 1H, H-2), 9.27 (s, 1H, H-4), 9.00 (s, 1H, H-11), 8.85 (d, 1H, H-19), 8.38 (d, 1H, H-14), 8.32 (d, 1H, H-17), 7.70 (t, 1H, H-16), 7.69 (d, 1H, H-20), 7.52 (t, 1H, H-15), 4.00 (q, 2H, H-5), 1.82 (m, 2H, H-6), 1.35 (m, 2H, H-7), 1.20 (m, 4H, H-8, H-9), 0.78 (t, 3H, H-10); 13C-NMR (pyridine-d5) δ 179.28 (C-3), 150.41 (C-19), 149.56 (C-18), 137.10 (C-11), 138.08 (C-12), 130.89 (C-16), 129.73 (C-14), 127.46 (C-15), 125.93 (C-13), 123.60 (C-17), 118.42 (C-20), 44.95 (C-5), 31.80 (C-8), 26.98 (C-7), 22.86 (C-9), 29.70 (C-6), 14.18 (C-10). Anal. Calcd. for C17H22N4S (314.45); C, 64.93; H, 7.05; N, 17.82%. Found: C, 65.02; H, 6.98; N, 17.89%.",Quinoline-4-carboxaldehyde-4-hexylthiosemicarbazone,N/A,"1H-NMR (pyridine-d5) δ 12.89 (s, 1H, H-2), 9.27 (s, 1H, H-4), 9.00 (s, 1H, H-11), 8.85 (d, 1H, H-19), 8.38 (d, 1H, H-14), 8.32 (d, 1H, H-17), 7.70 (t, 1H, H-16), 7.69 (d, 1H, H-20), 7.52 (t, 1H, H-15), 4.00 (q, 2H, H-5), 1.82 (m, 2H, H-6), 1.35 (m, 2H, H-7), 1.20 (m, 4H, H-8, H-9), 0.78 (t, 3H, H-10)","13C-NMR (pyridine-d5) δ 179.28 (C-3), 150.41 (C-19), 149.56 (C-18), 137.10 (C-11), 138.08 (C-12), 130.89 (C-16), 129.73 (C-14), 127.46 (C-15), 125.93 (C-13), 123.60 (C-17), 118.42 (C-20), 44.95 (C-5), 31.80 (C-8), 26.98 (C-7), 22.86 (C-9), 29.70 (C-6), 14.18 (C-10)",pyridine-d5,"12.89 (s, 1H, H-2), 9.27 (s, 1H, H-4), 9.00 (s, 1H, H-11), 8.85 (d, 1H, H-19), 8.38 (d, 1H, H-14), 8.32 (d, 1H, H-17), 7.70 (t, 1H, H-16), 7.69 (d, 1H, H-20), 7.52 (t, 1H, H-15), 4.00 (q, 2H, H-5), 1.82 (m, 2H, H-6), 1.35 (m, 2H, H-7), 1.20 (m, 4H, H-8, H-9), 0.78 (t, 3H, H-10)",pyridine-d5,"179.28, 150.41, 149.56, 137.10, 138.08, 130.89, 129.73, 127.46, 125.93, 123.60, 118.42, 44.95, 31.80, 26.98, 22.86, 29.70, 14.18",22186954.0,Molecules. 2011 Dec 20; 16(12):10668-10684,Molecules,2011.0,CC BY,2021-01-05 21:56:56,no
PMC6891769,"Dimethyl 2-hydroxy-6-methyl-2H-benzo[b][1,4]oxazine-2,3-dicarboxylate (4a): Recrystallised from hexane-ethyl acetate (1:1) to yield an orange solid. Yield: 59%, 154 mg. 1H NMR (400 MHz; d6-DMSO) 8.66 (1H, s, OH) 7.43 (1H, m, Aryl-H), 7.27 (1H, dd, J 8.0, 2.0 Aryl-H), 7.00 (1H, d, J 8.34, Aryl-H), 3.80 (6H, d, J 11.2, O-CH3), 2.32 (3H, s, O-CH3). 13C NMR (100 MHz; d6-DMSO) 167.4 (C=O), 162.3 (C=O), 148.9 (q-C), 142.5 (q-C), 132.6 (Aryl-CH), 130.8 (Aryl-C), 128.8 (Aryl-CH), 127.0 (Aryl-C), 119.0 (Aryl-CH), 89.7 (Aryl-C), 53.7 (O-CH3), 53.5 (O-CH3). LC-MS m/z 278.8 ([M − H]−, 100%), 280.8 ([M + H]+, 78). HR-MS calculated for C13H14NO6 280.0816, found 280.0820 (−0.4 ppm, mDa −0.4). IR (neat) υmax/cm−1 3164 (br, w, O-H), 2963 (w, C-H) 1764 (s, C=O), 1723 (s, C=O), 1439 (m, N-O), 1229 (s, N-O) 1129 (s, N-O), 1056 (s, C-O). Crystal data: CCDC 1957010, C13H13O6N, f.w. 279.24, T = 100 K, monoclinic, a = 5.861(6), b = 14.109(15), c = 7.528(8) Å, β = 90.70(3)°, V = 622.5(11) Å3, space group Pc (no. 7), Z = 2, pseudo-merohedral twinning by a 180° rotation around z axis, 3986 reflections (2028 unique, Rint = 0.111), R1 = 0.147, wR2 = 0.390. M.p = 207.2–207.8 °C.","Dimethyl 2-hydroxy-6-methyl-2H-benzo[b][1,4]oxazine-2,3-dicarboxylate",O=C(C1(O)C(C(OC)=O)=NC2=CC(C)=CC=C2O1)OC,"1H NMR (400 MHz; d6-DMSO) 8.66 (1H, s, OH) 7.43 (1H, m, Aryl-H), 7.27 (1H, dd, J 8.0, 2.0 Aryl-H), 7.00 (1H, d, J 8.34, Aryl-H), 3.80 (6H, d, J 11.2, O-CH3), 2.32 (3H, s, O-CH3)","13C NMR (100 MHz; d6-DMSO) 167.4 (C=O), 162.3 (C=O), 148.9 (q-C), 142.5 (q-C), 132.6 (Aryl-CH), 130.8 (Aryl-C), 128.8 (Aryl-CH), 127.0 (Aryl-C), 119.0 (Aryl-CH), 89.7 (Aryl-C), 53.7 (O-CH3), 53.5 (O-CH3)",400 MHz; d6-DMSO,"8.66 (1H, s, OH), 7.43 (1H, m, Aryl-H), 7.27 (1H, dd, J 8.0, 2.0 Aryl-H), 7.00 (1H, d, J 8.34, Aryl-H), 3.80 (6H, d, J 11.2, O-CH3), 2.32 (3H, s, O-CH3)",100 MHz; d6-DMSO,"167.4, 162.3, 148.9, 142.5, 132.6, 130.8, 128.8, 127.0, 119.0, 89.7, 53.7, 53.5",31744074.0,Molecules. 2019 Nov 16; 24(22):4154,Molecules,2019.0,CC BY,2021-01-06 05:03:10,no
PMC6337571,"Ethyl (S*)-4-(6-azido-9H-purin-9-yl)cyclopent-1-ene-1-carboxylate, (±)-20.White solid, m.p. 145–147 °C, 68%; 1H-NMR (DMSO, 400 MHz): δ (ppm) = 1.22 (t, 3H, CH3, J = 7.08 Hz), 2.97–3.09 (m, 2H, CH2), 3.22–3.28 (m, 2H, CH2), 4.12–4.23 (m, 2H, OCH2), 5.53–5.64 (m, 1H, H-4), 6.86–6.89 (m, 1H, H-2), 8.66 (s, 1H, Ar-H), 10.07 (s, 1H, Ar-H); 13C-NMR (DMSO, 100 MHz): δ (ppm) = 15.0, 34.9, 39.2, 55.1, 61.0, 121.2, 134.5, 136.3, 141.8, 142.8, 143.8, 146.3, 164.5; MS (ES, pos) m/z = 300 (M + 1).",Ethyl (S*)-4-(6-azido-9H-purin-9-yl)cyclopent-1-ene-1-carboxylate,O=C(C1=CC[C@H](N2C=NC3=C(N=[N+]=[N-])N=CN=C23)C1)OCC,"1H-NMR (DMSO, 400 MHz): δ (ppm) = 1.22 (t, 3H, CH3, J = 7.08 Hz), 2.97–3.09 (m, 2H, CH2), 3.22–3.28 (m, 2H, CH2), 4.12–4.23 (m, 2H, OCH2), 5.53–5.64 (m, 1H, H-4), 6.86–6.89 (m, 1H, H-2), 8.66 (s, 1H, Ar-H), 10.07 (s, 1H, Ar-H)","13C-NMR (DMSO, 100 MHz): δ (ppm) = 15.0, 34.9, 39.2, 55.1, 61.0, 121.2, 134.5, 136.3, 141.8, 142.8, 143.8, 146.3, 164.5","DMSO, 400 MHz","1.22 (t, 3H, CH3, J = 7.08 Hz), 2.97–3.09 (m, 2H, CH2), 3.22–3.28 (m, 2H, CH2), 4.12–4.23 (m, 2H, OCH2), 5.53–5.64 (m, 1H, H-4), 6.86–6.89 (m, 1H, H-2), 8.66 (s, 1H, Ar-H), 10.07 (s, 1H, Ar-H)","DMSO, 100 MHz","15.0, 34.9, 39.2, 55.1, 61.0, 121.2, 134.5, 136.3, 141.8, 142.8, 143.8, 146.3, 164.5",30609864.0,Molecules. 2019 Jan 3; 24(1):161,Molecules,2019.0,CC BY,2021-01-05 22:44:29,no
PMC9577234,"Synthesis of 2-(2-((Z)-1,1-dioxidobenzo [d]isothiazol-3(2H)-ylidene)hydrazineyl)-1-(3-((E)-2,3,4,5,6-pentahydroxyhexylidene)triazaneyl)ethan-1-one (6a). The use of glucose resulted in compound 6a as orange solid, m. p. > 300°C. Yield 84%. IR (KBr) ʋ cm−1: 3,379 (broad) OH groups, 3,224 (broad) NH, aromatic CH, aliphatic CH groups, 1701 CO, 1,631 (C=N), and 1,336, 1177 for the SO2 group. 1H NMR δ: 9.21 (d, J = 5.1 Hz, 1H), 8.25 (d, J = 5.1 Hz, 1H), 8.04–7.95 (m, 2H), 7.64 (td, J = 7.5, 1.5 Hz, 1H), 7.57–7.48 (m, 3H), 6.89 (m, J = 8.9, 1.7 Hz, 1H), 4.82 (d, J = 5.5 Hz, 1H), 4.64–4.56 (m, 2H), 4.51 (d, J = 4.8 Hz, 1H), 4.44 (m, J = 9.0, 8.1, 4.8 Hz, 1H), 4.35 (d, J = 4.8 Hz, 1H), 3.83 (m, J = 9.0, 8.0, 5.5, 1.6 Hz, 1H), 3.77–3.70 (m, 2H), 3.68 (d, J = 6.6 Hz, 2H), 3.59 (m, J = 8.8, 7.2, 4.8 Hz, 1H), and 3.52–3.45 (m, 1H). 13C NMR δ: 170.23, 144.67, 137.54, 134.69, 133.33, 130.53, 129.12, 123.85, 120.93, 74.60, 72.22, 72.11, 69.77, 61.56, and 49.51. Elemental analysis calculated for C15H221N5O8S (431); C, 41.76; H, 4.87; N, 16.24. Found: C, 41.70; H, 4.81; N, 16.20%.","2-(2-((Z)-1,1-dioxidobenzo [d]isothiazol-3(2H)-ylidene)hydrazineyl)-1-(3-((E)-2,3,4,5,6-pentahydroxyhexylidene)triazaneyl)ethan-1-one",O=C(NN/N=C/C(O)C(O)C(O)C(O)CO)CN/N=C(C1=CC=CC=C12)\NS2(=O)=O,"1H NMR δ: 9.21 (d, J = 5.1 Hz, 1H), 8.25 (d, J = 5.1 Hz, 1H), 8.04–7.95 (m, 2H), 7.64 (td, J = 7.5, 1.5 Hz, 1H), 7.57–7.48 (m, 3H), 6.89 (m, J = 8.9, 1.7 Hz, 1H), 4.82 (d, J = 5.5 Hz, 1H), 4.64–4.56 (m, 2H), 4.51 (d, J = 4.8 Hz, 1H), 4.44 (m, J = 9.0, 8.1, 4.8 Hz, 1H), 4.35 (d, J = 4.8 Hz, 1H), 3.83 (m, J = 9.0, 8.0, 5.5, 1.6 Hz, 1H), 3.77–3.70 (m, 2H), 3.68 (d, J = 6.6 Hz, 2H), 3.59 (m, J = 8.8, 7.2, 4.8 Hz, 1H), and 3.52–3.45 (m, 1H)","13C NMR δ: 170.23, 144.67, 137.54, 134.69, 133.33, 130.53, 129.12, 123.85, 120.93, 74.60, 72.22, 72.11, 69.77, 61.56, and 49.51",N/A,"9.21 (d, J = 5.1 Hz, 1H), 8.25 (d, J = 5.1 Hz, 1H), 8.04–7.95 (m, 2H), 7.64 (td, J = 7.5, 1.5 Hz, 1H), 7.57–7.48 (m, 3H), 6.89 (m, J = 8.9, 1.7 Hz, 1H), 4.82 (d, J = 5.5 Hz, 1H), 4.64–4.56 (m, 2H), 4.51 (d, J = 4.8 Hz, 1H), 4.44 (m, J = 9.0, 8.1, 4.8 Hz, 1H), 4.35 (d, J = 4.8 Hz, 1H), 3.83 (m, J = 9.0, 8.0, 5.5, 1.6 Hz, 1H), 3.77–3.70 (m, 2H), 3.68 (d, J = 6.6 Hz, 2H), 3.59 (m, J = 8.8, 7.2, 4.8 Hz, 1H), 3.52–3.45 (m, 1H)",N/A,"170.23, 144.67, 137.54, 134.69, 133.33, 130.53, 129.12, 123.85, 120.93, 74.60, 72.22, 72.11, 69.77, 61.56, 49.51",36267293.0,Front Pharmacol. 2022 Oct 4; 13:958379,Front Pharmacol,2022.0,CC BY,2022-10-19 23:45:21,no
PMC4897426,"4.1.4. 4-(2, 5-Dimethylphenyl)-5-(6-fluorochroman-2-yl)-4H-1, 2, 4-triazole-3-thiol (4d)  Yield 95%, mp 123–125°C; IR (DRS): 3074(Ar, C–H str.), 2984(C–H str.), 1645(–C=C–, str.), 1468(C–H bending) cm−1; 1H NMR (400 MHz, CDCl3): δ ppm 1.92(s, 6H, 3CH, 3CH), 2.21–2.46(m, 2H, 2CH), 2.75–2.85(m, 2H, 2CH), 4.85–4.92(dd, J = 12.6 Hz, 6 Hz, 1H, CH), 6.72–6.95(m, 3H, ArH), 7.29–7.43(m, 3H, ArH), 13.05(s, 1H, SH). 13C NMR (100 MHz, CDCl3): δ ppm 17.98(CH3), 26.87(CH2), 28.87(CH2), 30.2(CH3), 85.3(CH), 108.52(CH), 116.81(CH), 118.6(CH), 112.98(CH), 124.19(CH), 132.61(CH), 134.95(C), 138.13(C), 140.75(C), 146.2(C), 155.8(C), 158.29(C), 175.05(C). MS: m/z = 355 [M]+; Anal. Calcd for C19H18FN3OS: C, 64.21; H, 5.10; N, 11.82. Found: C, 64.16; H, 4.93; N, 11.78%.","4-(2, 5-Dimethylphenyl)-5-(6-fluorochroman-2-yl)-4H-1, 2, 4-triazole-3-thiol",SC1=NN=C(C2CCC3=C(O2)C=CC(F)=C3)N1C4=CC(C)=CC=C4C,"1H NMR (400 MHz, CDCl3): δ ppm 1.92(s, 6H, 3CH, 3CH), 2.21–2.46(m, 2H, 2CH), 2.75–2.85(m, 2H, 2CH), 4.85–4.92(dd, J = 12.6 Hz, 6 Hz, 1H, CH), 6.72–6.95(m, 3H, ArH), 7.29–7.43(m, 3H, ArH), 13.05(s, 1H, SH)","13C NMR (100 MHz, CDCl3): δ ppm 17.98(CH3), 26.87(CH2), 28.87(CH2), 30.2(CH3), 85.3(CH), 108.52(CH), 116.81(CH), 118.6(CH), 112.98(CH), 124.19(CH), 132.61(CH), 134.95(C), 138.13(C), 140.75(C), 146.2(C), 155.8(C), 158.29(C), 175.05(C)","400 MHz, CDCl3","1.92(s, 6H, 3CH, 3CH), 2.21–2.46(m, 2H, 2CH), 2.75–2.85(m, 2H, 2CH), 4.85–4.92(dd, J = 12.6 Hz, 6 Hz, 1H, CH), 6.72–6.95(m, 3H, ArH), 7.29–7.43(m, 3H, ArH), 13.05(s, 1H, SH)","100 MHz, CDCl3","17.98, 26.87, 28.87, 30.2, 85.3, 108.52, 116.81, 118.6, 112.98, 124.19, 132.61, 134.95, 138.13, 140.75, 146.2, 155.8, 158.29, 175.05",27350988.0,Int Sch Res Notices. 2014 Oct 29; 2014:186207,Int Sch Res Notices,2014.0,CC BY,2021-01-05 11:18:14,no
PMC6269961,"Dimethylphenacylsulfonium bromide (3a). Yield: 69%, mp 145–147 °C (lit. [3] 148–152 °C). 1H-NMR (DMSO-d6) δ 8.03 (d, 2H, J = 7.5 Hz, Ar-H), 7.8 (t, J = 7.4 Hz, 1H, Ar-H), 7.64 (t, J = 7.7 Hz, 2H, Ar-H), 5.53 (s, 2H, CH2), 2.99 (s, 6H, 2CH3); 13C-NMR (DMSO-d6) δ 191.37, 133.96, 135.09, 129.22, 128.70, 52.88, 24.63; MS (ESI) m/z: 180.9 [C10H13OS]+.",Dimethylphenacylsulfonium bromide,O=C(C1=CC=CC=C1)C[S+](C)C.[Br-],"1H-NMR (DMSO-d6) δ 8.03 (d, 2H, J = 7.5 Hz, Ar-H), 7.8 (t, J = 7.4 Hz, 1H, Ar-H), 7.64 (t, J = 7.7 Hz, 2H, Ar-H), 5.53 (s, 2H, CH2), 2.99 (s, 6H, 2CH3)","13C-NMR (DMSO-d6) δ 191.37, 133.96, 135.09, 129.22, 128.70, 52.88, 24.63",DMSO-d6,"8.03 (d, 2H, J = 7.5 Hz, Ar-H), 7.8 (t, J = 7.4 Hz, 1H, Ar-H), 7.64 (t, J = 7.7 Hz, 2H, Ar-H), 5.53 (s, 2H, CH2), 2.99 (s, 6H, 2CH3)",DMSO-d6,"191.37, 133.96, 135.09, 129.22, 128.70, 52.88, 24.63",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC8933908,"1-(2,5-difluorophenyl)but-3-yn-1-ol (3n) [57] 94% yield (85.6 mg), colorless oil. 1H NMR (400 MHz, CDCl3) δ 7.26 (ddd, J = 8.8, 5.8, 3.0 Hz, 1H), 7.10–6.79 (m, 2H), 5.24–5.07 (m, 1H), 2.83–2.48 (m, 3H), 2.10 (t, J = 2.6 Hz, 1H). 13C NMR (100 MHz, CDCl3) δ 158.9 (dd, J = 241, 2 Hz), 155.3 (dd, J = 238, 3 Hz), 131.2 (dd, J = 16, 7 Hz), 116.3 (dd, J = 24, 8 Hz), 115.5 (dd, J = 24, 9 Hz), 113.9 (dd, J = 25, 4 Hz), 79.7, 71.6, 65.9, 28.2 (d, J = 1 Hz).","1-(2,5-difluorophenyl)but-3-yn-1-ol",C#CCC(C1=CC(F)=CC=C1F)O,"1H NMR (400 MHz, CDCl3) δ 7.26 (ddd, J = 8.8, 5.8, 3.0 Hz, 1H), 7.10–6.79 (m, 2H), 5.24–5.07 (m, 1H), 2.83–2.48 (m, 3H), 2.10 (t, J = 2.6 Hz, 1H)","13C NMR (100 MHz, CDCl3) δ 158.9 (dd, J = 241, 2 Hz), 155.3 (dd, J = 238, 3 Hz), 131.2 (dd, J = 16, 7 Hz), 116.3 (dd, J = 24, 8 Hz), 115.5 (dd, J = 24, 9 Hz), 113.9 (dd, J = 25, 4 Hz), 79.7, 71.6, 65.9, 28.2 (d, J = 1 Hz)","400 MHz, CDCl3","7.26 (ddd, J = 8.8, 5.8, 3.0 Hz, 1H), 7.10–6.79 (m, 2H), 5.24–5.07 (m, 1H), 2.83–2.48 (m, 3H), 2.10 (t, J = 2.6 Hz, 1H)","100 MHz, CDCl3","158.9, 155.3, 131.2, 116.3, 115.5, 113.9, 79.7, 71.6, 65.9, 28.2",35303949.0,BMC Chem. 2022 Mar 18; 16(1):14,BMC Chem,2022.0,CC BY,2022-03-24 23:21:19,no
